OTU,Sample,Abundance,sample_Sample,Project,Seq_run,reads,ASVs,is.neg,type,ID,Day,Date,Animal,Group,BW,FoodIntake,WaterIntake,TT,FecalWeight,DNAconc_01,DNAconc_02,Observed,Observed_sd,Shannon,Shannon_sd,FaithPD,FaithPD_sd,Chao1,Chao1_sd,depth,Kingdom,Phylum,Class,Order,Family,Genus
ASV_0008,S58,14.955107262799572,S58,PRIMA06,PRIMA06_01,46210,357,FALSE,Sample,M14_D05,D05,27_01_23,M14,Medium,21.4,2,3,507,12.7,8.3,3.39,302.34,4.183227693945662,4.391836626994765,0.006010268637210315,36.67167399357229,0.5593368216193242,340.12427412325667,14.209076171206878,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
ASV_0004,S51,14.907997169143666,S51,PRIMA06,PRIMA06_01,58334,248,FALSE,Sample,M21_D09,D09,31_01_23,M21,High,20.1,4,6,NA,17.8,27.7,4.74,205.55,3.952687360990921,3.369345076839116,0.009745024262654268,26.91168495909583,0.5256891805018029,232.59996411429353,13.789134548173646,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0004,S35,14.823452484742807,S35,PRIMA06,PRIMA06_01,47906,364,FALSE,Sample,M22_D02,D02,24_01_23,M22,High,22.3,4,5,196,35.3,33.4,4.34,304.21,4.759456296933951,4.304479815856178,0.006684412883192263,37.441431394251914,0.5764488554259929,341.8108888225033,15.187050211224138,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0008,S53,14.774246725890649,S53,PRIMA06,PRIMA06_01,57186,327,FALSE,Sample,M04_D09,D09,31_01_23,M04,Control,22.6,5,7,NA,155.1,53,3.28,269.91,3.877140985600372,3.5762334335759256,0.009182332739894746,32.17503995880735,0.6527035956855792,302.10561038167936,12.330493357404245,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
Others,S40,14.773978369276602,S40,PRIMA06,PRIMA06_01,62683,385,FALSE,Sample,M24_D02,D02,24_01_23,M24,High,20.3,2,3,231,66.3,109,3.83,321.06,4.715801933795341,4.342345408999591,0.007352432189891304,39.07047784937137,0.741444055678084,354.02885672599774,14.077629922987619,22250,Others,Others,Others,Others,Others,Others
ASV_0008,S16,14.763526079368258,S16,PRIMA06,PRIMA06_01,71519,358,FALSE,Sample,M02_D05,D05,27_01_23,M02,Control,20.5,2,4,190,55.4,77.6,3.22,285.68,4.1362648450851,4.301836803401826,0.0068785463996905985,37.38406144087072,0.6022578640596762,320.08747942281326,15.144686382040506,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
ASV_0008,S14,14.656398585768276,S14,PRIMA06,PRIMA06_01,70590,358,FALSE,Sample,M11_D09,D09,31_01_23,M11,Low,18.3,5,5,NA,12,8.88,5.25,297.24,3.9545907346763305,4.001565763153694,0.007926549766993913,36.722334670417794,0.7028486820037221,329.0860742242011,13.058167296623175,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
ASV_0001,S35,14.59895379250218,S35,PRIMA06,PRIMA06_01,47906,364,FALSE,Sample,M22_D02,D02,24_01_23,M22,High,22.3,4,5,196,35.3,33.4,4.34,304.21,4.759456296933951,4.304479815856178,0.006684412883192263,37.441431394251914,0.5764488554259929,341.8108888225033,15.187050211224138,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae
ASV_0004,S52,14.53953382084095,S52,PRIMA06,PRIMA06_01,77504,309,FALSE,Sample,M09_D09,D09,31_01_23,M09,Low,18.5,4,6,NA,59.9,11.6,5.38,254.91,3.9875943989966043,3.9480834411998655,0.007813548067742078,32.11426566062111,0.7194849652465596,286.20316647105614,14.608386851373815,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S66,14.450817197809307,S66,PRIMA06,PRIMA06_01,48260,317,FALSE,Sample,M06_D09,D09,31_01_23,M06,Control,21.2,4,7,NA,102.4,25,6.43,268.31,4.345426017403503,3.889559445790848,0.006480730949831395,33.963377163171906,0.8124510602345092,295.1837984365381,13.1971508191968,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S50,14.414676232858051,S50,PRIMA06,PRIMA06_01,56722,373,FALSE,Sample,M18_D02,D02,24_01_23,M18,Medium,20.6,3,3,159,93.2,104,5.49,301.66,5.525368491756633,3.922723737604668,0.00955971201091564,36.786659592139934,0.5747506954375885,346.6031996822461,16.696482206108147,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0004,S56,14.371630368877309,S56,PRIMA06,PRIMA06_01,65551,385,FALSE,Sample,M05_D02,D02,24_01_23,M05,Control,19.1,4,4,192,43.9,20.1,5.21,314.17,4.327630279770193,4.43395383381376,0.0068867926982216195,37.86465921270217,0.6772980574934085,348.3728742786432,12.903978785160477,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0001,S26,14.258516745031297,S26,PRIMA06,PRIMA06_01,69218,302,FALSE,Sample,M16_D09,D09,31_01_23,M16,Medium,19,2,6,NA,34.5,11.9,6.84,261.43,4.173642645135414,4.034707303716415,0.005763128346750124,33.08769103786815,0.6756963780358421,312.67099356386353,17.080160291380675,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae
ASV_0004,S36,14.154962482478082,S36,PRIMA06,PRIMA06_01,76084,400,FALSE,Sample,M10_D05,D05,27_01_23,M10,Low,20.1,2,3,397,32.8,25.5,3.56,318.2,4.537164156811894,4.274919862010219,0.008042744584741466,36.993241340501875,0.5135081726120975,354.4161281376597,13.862150842303679,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S28,14.14233313115559,S28,PRIMA06,PRIMA06_01,72508,377,FALSE,Sample,M18_D05,D05,27_01_23,M18,Medium,20.2,2,3,599,70,56,5.43,305.28,4.497092214291184,3.851894026031609,0.010247716961156512,35.13008182518894,0.716491457500649,341.0417301018711,12.435965938329668,22250,Others,Others,Others,Others,Others,Others
Others,S50,14.124057760421396,S50,PRIMA06,PRIMA06_01,56722,373,FALSE,Sample,M18_D02,D02,24_01_23,M18,Medium,20.6,3,3,159,93.2,104,5.49,301.66,5.525368491756633,3.922723737604668,0.00955971201091564,36.786659592139934,0.5747506954375885,346.6031996822461,16.696482206108147,22250,Others,Others,Others,Others,Others,Others
Others,S29,14.121267380898109,S29,PRIMA06,PRIMA06_01,63147,353,FALSE,Sample,M03_D02,D02,24_01_23,M03,Control,18.1,4,3,391,154.5,140,3.71,291.63,4.267933050699428,3.947915425254347,0.009031841966821164,35.20378339755164,0.6236028843118926,324.52228120766864,14.782559033959966,22250,Others,Others,Others,Others,Others,Others
Others,S41,14.012738853503185,S41,PRIMA06,PRIMA06_01,66157,332,FALSE,Sample,M03_D09,D09,31_01_23,M03,Control,18.2,4,6,NA,62.2,8.74,5.6,277.23,4.419550230784151,3.9700728421470086,0.006415778852508521,32.652347982073856,0.8373750712909931,329.8463565112188,18.439808657912813,22250,Others,Others,Others,Others,Others,Others
Others,S03,14.010596499583283,S03,PRIMA06,PRIMA06_01,69024,386,FALSE,Sample,M04_D02,D02,24_01_23,M04,Control,22.6,5,5,283,51.1,37.2,2.88,310.26,4.258372620348926,4.086704020899333,0.009357277082292049,36.04327480594092,0.6715249280870872,348.3338709568039,15.228358230350658,22250,Others,Others,Others,Others,Others,Others
Others,S57,13.977284568094195,S57,PRIMA06,PRIMA06_01,48984,394,FALSE,Sample,M10_D02,D02,24_01_23,M10,Low,19.7,3,4,253,55.4,102,5.41,328.97,4.883397972475288,4.434052313685895,0.007126653219570384,39.13820418591738,0.6191567834240128,366.88475545383955,13.69068098546692,22250,Others,Others,Others,Others,Others,Others
ASV_0001,S25,13.939692307692308,S25,PRIMA06,PRIMA06_01,52409,316,FALSE,Sample,M14_D02,D02,24_01_23,M14,Medium,22.4,3,4,270,53.8,9.67,6.55,273.23,4.082124125224191,3.952648591531393,0.008304320419884244,32.797812968164784,0.651237831122831,304.87019114135734,11.974471009955261,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae
ASV_0001,S45,13.901708868654111,S45,PRIMA06,PRIMA06_01,68298,350,FALSE,Sample,M23_D05,D05,27_01_23,M23,High,18.9,3,3,599,30.5,16.1,4.79,284.83,4.346262762420146,4.230067246425071,0.008200443943403267,34.89545079696774,0.6299233673264217,316.2530205179753,13.472799824515405,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae
Others,S10,13.891627598140808,S10,PRIMA06,PRIMA06_01,51674,352,FALSE,Sample,M01_D05,D05,27_01_23,M01,Control,21.2,4,4,423,53.1,117,3.72,300.53,4.736394656638565,4.0211010783593695,0.009114164235263528,34.69306834542634,0.7524838686630072,332.8899439722275,13.57155068829663,22250,Others,Others,Others,Others,Others,Others
ASV_0001,S02,13.815838765265603,S02,PRIMA06,PRIMA06_01,68056,357,FALSE,Sample,M22_D05,D05,27_01_23,M22,High,21,2,3,665,102.4,33.9,5.83,278.15,4.493260947173438,4.00577519696186,0.007468934749812933,36.167438202899845,0.6820938750878868,319.7823661608833,12.663491230369914,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae
ASV_0004,S12,13.718526739266142,S12,PRIMA06,PRIMA06_01,74140,366,FALSE,Sample,M01_D02,D02,24_01_23,M01,Control,21.2,4,4,212,51.7,21.8,4.03,288.27,5.237500753356905,4.268922938634813,0.0071016358491973125,34.69775953434942,0.5943938085348826,325.1764246231689,15.67650578467773,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0008,S62,13.376140307129647,S62,PRIMA06,PRIMA06_01,49255,337,FALSE,Sample,M19_D05,D05,27_01_23,M19,High,20.7,3,3,627,41.5,51,4.1,286.1,4.354261815692294,4.393930315868991,0.0062229181601303135,35.045007611427664,0.6923746184634537,320.11532301496754,14.081695852083918,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
Others,S13,13.349518439840919,S13,PRIMA06,PRIMA06_01,64960,362,FALSE,Sample,M08_D02,D02,24_01_23,M08,Low,21,4,0,309,59.2,44.5,5.63,300.66,4.257423700509096,3.8993077822586626,0.009858863083036958,36.999905106053234,0.7486459993513568,330.99267545162076,11.586490929667834,22250,Others,Others,Others,Others,Others,Others
ASV_0028,S31,13.329131441568585,S31,PRIMA06,PRIMA06_01,76667,352,FALSE,Sample,M02_D09,D09,31_01_23,M02,Control,20.4,4,8,NA,28.6,27.6,4.13,280.62,4.394165093471895,4.041134210625681,0.00826453844751551,34.737205910889365,0.7817710876537348,314.389725888735,14.406381065795312,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
Others,S30,13.32590394607876,S30,PRIMA06,PRIMA06_01,77289,268,FALSE,Sample,M21_D02,D02,24_01_23,M21,High,20.5,3,5,241,111.3,28.1,4.01,210.58,4.438536477331921,3.263154931008553,0.011112976140172055,29.109582837247924,0.9178240261725465,244.09737346961342,15.662144092013103,22250,Others,Others,Others,Others,Others,Others
ASV_0007,S67,13.166684245684351,S67,PRIMA06,PRIMA06_01,59602,301,FALSE,Sample,M23_D09,D09,31_01_23,M23,High,19.8,4,5,NA,30.5,18.8,6.03,248.61,4.324921906225533,3.88826147536175,0.007617327126174665,32.73606939416918,0.7069685152368268,278.99343327313625,13.784363782219097,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
Others,S55,13.019936478781617,S55,PRIMA06,PRIMA06_01,53945,336,FALSE,Sample,M03_D05,D05,27_01_23,M03,Control,18.8,4,4,246,35.6,47.1,5.19,289.39,4.230469085913368,4.228525601103221,0.007499441907093249,34.896525547906634,0.6063696173372343,315.0880369115151,11.153437821173078,22250,Others,Others,Others,Others,Others,Others
ASV_0018,S41,12.970469021424435,S41,PRIMA06,PRIMA06_01,66157,332,FALSE,Sample,M03_D09,D09,31_01_23,M03,Control,18.2,4,6,NA,62.2,8.74,5.6,277.23,4.419550230784151,3.9700728421470086,0.006415778852508521,32.652347982073856,0.8373750712909931,329.8463565112188,18.439808657912813,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
Others,S37,12.962317426011783,S37,PRIMA06,PRIMA06_01,60303,342,FALSE,Sample,M08_D05,D05,27_01_23,M08,Low,20.5,3,4,357,47.6,73.1,3.21,279.44,3.4679484809706542,4.041954513210891,0.00646915574044396,36.71913329592646,0.7225115669532918,317.120343187386,13.996827900974367,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S40,12.92986205556635,S40,PRIMA06,PRIMA06_01,62683,385,FALSE,Sample,M24_D02,D02,24_01_23,M24,High,20.3,2,3,231,66.3,109,3.83,321.06,4.715801933795341,4.342345408999591,0.007352432189891304,39.07047784937137,0.741444055678084,354.02885672599774,14.077629922987619,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0018,S71,12.874251497005988,S71,PRIMA06,PRIMA06_01,60064,323,FALSE,Sample,M10_D09,D09,31_01_23,M10,Low,20.5,4,7,NA,14.5,6.68,4,265.32,4.092071664212456,3.91856843416601,0.0072336327404873835,32.03263709110685,0.6734507753374296,304.2460264603595,15.063852592871207,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
ASV_0008,S50,12.828989192625556,S50,PRIMA06,PRIMA06_01,56722,373,FALSE,Sample,M18_D02,D02,24_01_23,M18,Medium,20.6,3,3,159,93.2,104,5.49,301.66,5.525368491756633,3.922723737604668,0.00955971201091564,36.786659592139934,0.5747506954375885,346.6031996822461,16.696482206108147,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
Others,S20,12.825713516981601,S20,PRIMA06,PRIMA06_01,49879,366,FALSE,Sample,M17_D02,D02,24_01_23,M17,Medium,22.1,3,4,206,68.6,56,4.87,305.26,3.937953116464789,4.183834337211729,0.008543921141451086,36.52943630598678,0.9463151748023737,338.2128872230768,11.78584699971164,22250,Others,Others,Others,Others,Others,Others
ASV_0032,S59,12.647256815886907,S59,PRIMA06,PRIMA06_01,36740,316,FALSE,Sample,M01_D09,D09,31_01_23,M01,Control,21,3,6,NA,45.3,55,5.3,274.13,2.983642272813752,4.303396872647003,0.006065392710963162,33.31654613635783,0.4401021759961671,301.79618370626287,12.396632584340203,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae
Others,S44,12.63333909934844,S44,PRIMA06,PRIMA06_01,72013,329,FALSE,Sample,M20_D05,D05,27_01_23,M20,High,19.1,2,3,667,74.6,57,4.3,258.38,3.7866858727639263,3.6412884613977305,0.01147743962970555,33.46877462368362,0.734354346425956,291.43968687441577,13.284156127411247,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S69,12.625676019019275,S69,PRIMA06,PRIMA06_01,57335,360,FALSE,Sample,M05_D05,D05,27_01_23,M05,Control,18.4,5,4,334,38.9,24.3,4.17,300.33,4.040339519686858,4.383653971278758,0.006908420483964981,37.307736787370736,0.6846622449268285,330.9412896533746,10.852323551590988,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S07,12.491196439135702,S07,PRIMA06,PRIMA06_01,72713,355,FALSE,Sample,M11_D05,D05,27_01_23,M11,Low,18.6,2,3,675,39.7,33.4,5.3,284.89,4.315569651174849,4.05668709693098,0.0089162742998727,33.47983620581524,0.7943518016178742,318.2843017477932,14.414497036656222,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S44,12.23404255319149,S44,PRIMA06,PRIMA06_01,72013,329,FALSE,Sample,M20_D05,D05,27_01_23,M20,High,19.1,2,3,667,74.6,57,4.3,258.38,3.7866858727639263,3.6412884613977305,0.01147743962970555,33.46877462368362,0.734354346425956,291.43968687441577,13.284156127411247,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S72,12.155459639557776,S72,PRIMA06,PRIMA06_01,54976,357,FALSE,Sample,M15_D09,D09,31_01_23,M15,Medium,20.6,5,7,NA,9.7,13.5,5.96,287.65,5.453893058627891,3.5292804027500675,0.010007118697578438,34.90310171822386,0.9074448243930623,339.90592677053087,19.515147837448982,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S09,12.121270600949478,S09,PRIMA06,PRIMA06_01,53434,346,FALSE,Sample,M23_D02,D02,24_01_23,M23,High,19.9,NA,4,271,107.1,97.5,3.84,290.03,3.8832845620555534,4.472246591042718,0.005939447032542701,35.13487583718992,0.4564316521060309,318.8006060987431,12.873523153401818,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S49,12.108288909794084,S49,PRIMA06,PRIMA06_01,48345,322,FALSE,Sample,M02_D02,D02,24_01_23,M02,Control,20.7,4,4.2,245,55.4,90.4,5.02,265.05,4.058598553961973,3.656419523084107,0.00857963349753467,34.216327827264884,0.6745871432379154,299.7614438261916,16.675841405036564,22250,Others,Others,Others,Others,Others,Others
Others,S53,12.085355801813352,S53,PRIMA06,PRIMA06_01,57186,327,FALSE,Sample,M04_D09,D09,31_01_23,M04,Control,22.6,5,7,NA,155.1,53,3.28,269.91,3.877140985600372,3.5762334335759256,0.009182332739894746,32.17503995880735,0.6527035956855792,302.10561038167936,12.330493357404245,22250,Others,Others,Others,Others,Others,Others
ASV_0001,S36,12.053706401341286,S36,PRIMA06,PRIMA06_01,76084,400,FALSE,Sample,M10_D05,D05,27_01_23,M10,Low,20.1,2,3,397,32.8,25.5,3.56,318.2,4.537164156811894,4.274919862010219,0.008042744584741466,36.993241340501875,0.5135081726120975,354.4161281376597,13.862150842303679,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae
ASV_0008,S30,12.051719276574605,S30,PRIMA06,PRIMA06_01,77289,268,FALSE,Sample,M21_D02,D02,24_01_23,M21,High,20.5,3,5,241,111.3,28.1,4.01,210.58,4.438536477331921,3.263154931008553,0.011112976140172055,29.109582837247924,0.9178240261725465,244.09737346961342,15.662144092013103,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
Others,S17,12.02828504083236,S17,PRIMA06,PRIMA06_01,43196,380,FALSE,Sample,M15_D05,D05,27_01_23,M15,Medium,20.2,3,4,631,36.2,14.3,2.26,319.01,4.198352250128807,4.283615315901368,0.00613578299795153,38.229379627004526,0.5206024818236571,360.8675536504115,14.815576315605638,22250,Others,Others,Others,Others,Others,Others
ASV_0008,S09,12.017059708981435,S09,PRIMA06,PRIMA06_01,53434,346,FALSE,Sample,M23_D02,D02,24_01_23,M23,High,19.9,NA,4,271,107.1,97.5,3.84,290.03,3.8832845620555534,4.472246591042718,0.005939447032542701,35.13487583718992,0.4564316521060309,318.8006060987431,12.873523153401818,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
ASV_0004,S21,11.970986038394415,S21,PRIMA06,PRIMA06_01,58176,388,FALSE,Sample,M07_D02,D02,24_01_23,M07,Low,22.7,5,5,137,32.2,17.3,5.82,322.54,4.367973433892647,4.473523860162995,0.005886613269125527,37.33901540880834,0.5555183655281319,352.5459906017366,11.057086998739246,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0004,S30,11.968474335047464,S30,PRIMA06,PRIMA06_01,77289,268,FALSE,Sample,M21_D02,D02,24_01_23,M21,High,20.5,3,5,241,111.3,28.1,4.01,210.58,4.438536477331921,3.263154931008553,0.011112976140172055,29.109582837247924,0.9178240261725465,244.09737346961342,15.662144092013103,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S19,11.961603646776927,S19,PRIMA06,PRIMA06_01,69801,355,FALSE,Sample,M04_D05,D05,27_01_23,M04,Control,22.6,3,4,250,47.7,44.3,2.63,275.13,4.215543628146681,3.509348847195873,0.010346183291893192,33.35311997966299,0.8976675879523728,318.9831894564622,17.238042368693137,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S57,11.930811711993332,S57,PRIMA06,PRIMA06_01,48984,394,FALSE,Sample,M10_D02,D02,24_01_23,M10,Low,19.7,3,4,253,55.4,102,5.41,328.97,4.883397972475288,4.434052313685895,0.007126653219570384,39.13820418591738,0.6191567834240128,366.88475545383955,13.69068098546692,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0007,S58,11.875442644673415,S58,PRIMA06,PRIMA06_01,46210,357,FALSE,Sample,M14_D05,D05,27_01_23,M14,Medium,21.4,2,3,507,12.7,8.3,3.39,302.34,4.183227693945662,4.391836626994765,0.006010268637210315,36.67167399357229,0.5593368216193242,340.12427412325667,14.209076171206878,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
ASV_0004,S13,11.854525707166701,S13,PRIMA06,PRIMA06_01,64960,362,FALSE,Sample,M08_D02,D02,24_01_23,M08,Low,21,4,0,309,59.2,44.5,5.63,300.66,4.257423700509096,3.8993077822586626,0.009858863083036958,36.999905106053234,0.7486459993513568,330.99267545162076,11.586490929667834,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0004,S68,11.853402648726211,S68,PRIMA06,PRIMA06_01,43894,390,FALSE,Sample,M15_D02,D02,24_01_23,M15,Medium,19.4,4,3,205,60.1,60,4.51,327.77,4.366666666666666,4.250583104114092,0.007401970809915628,40.361769857699166,0.6362662827139786,364.9377673222253,14.359287028718864,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S69,11.81626801205038,S69,PRIMA06,PRIMA06_01,57335,360,FALSE,Sample,M05_D05,D05,27_01_23,M05,Control,18.4,5,4,334,38.9,24.3,4.17,300.33,4.040339519686858,4.383653971278758,0.006908420483964981,37.307736787370736,0.6846622449268285,330.9412896533746,10.852323551590988,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S38,11.785231523686775,S38,PRIMA06,PRIMA06_01,67532,359,FALSE,Sample,M09_D05,D05,27_01_23,M09,Low,18.5,3,3,396,17.6,17.6,3.96,293.03,4.48669188159874,4.3540614949852765,0.007717658542192348,35.45360058893452,0.6350311560670991,325.59368417580515,13.101348656829588,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S27,11.754603125483522,S27,PRIMA06,PRIMA06_01,68365,376,FALSE,Sample,M11_D02,D02,24_01_23,M11,Low,18.4,NA,3,244,39.6,25.4,6.48,299.02,4.6253146221133274,4.110163260728663,0.008127189177942092,34.9440743541015,0.7191262008625888,338.9321453870254,17.98502391389578,22250,Others,Others,Others,Others,Others,Others
ASV_0008,S08,11.688234829953444,S08,PRIMA06,PRIMA06_01,52017,368,FALSE,Sample,M19_D02,D02,24_01_23,M19,High,20,2,4,241,33.8,133,4.54,305.04,3.9155736708325604,4.558365946992067,0.0066239243358958795,36.664970986459046,0.5350690088499487,337.904443964157,12.587946817621269,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
Others,S61,11.647620479663184,S61,PRIMA06,PRIMA06_01,53769,365,FALSE,Sample,M24_D05,D05,27_01_23,M24,High,20.6,3,2,663,74.3,96.1,5.31,308.24,4.550768610849705,4.104273168503386,0.007729708715760613,39.3066383255121,0.61204809317192,345.511107911443,15.372252479878039,22250,Others,Others,Others,Others,Others,Others
ASV_0004,S60,11.642222354175326,S60,PRIMA06,PRIMA06_01,64037,329,FALSE,Sample,M14_D09,D09,31_01_23,M14,Medium,20.3,3,5,NA,22.4,10.9,6.32,273.8,4.339156925980302,4.021425717302981,0.006995920513829876,33.90632389200524,0.6425495443319093,302.71120515334843,11.602540634737021,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
ASV_0007,S65,11.620341188670421,S65,PRIMA06,PRIMA06_01,51738,368,FALSE,Sample,M07_D05,D05,27_01_23,M07,Low,22.2,3,3,353,116.3,30.8,4.38,307.09,3.7580754799672818,4.347768224025512,0.006235248122141349,35.74400070524345,0.42944203676547965,340.1276746028889,14.496028555917277,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
Others,S18,11.581265940180849,S18,PRIMA06,PRIMA06_01,52844,347,FALSE,Sample,M05_D09,D09,31_01_23,M05,Control,18.3,4,7,NA,57.8,135,5.5,285.86,4.494710696187714,3.3172765207528707,0.01114301599656062,34.39978435060047,0.6657698294566046,320.2049175436827,13.949976849960528,22250,Others,Others,Others,Others,Others,Others
ASV_0007,S01,11.502376671236048,S01,PRIMA06,PRIMA06_01,59033,372,FALSE,Sample,M06_D02,D02,24_01_23,M06,Control,21.2,3,4,329,50.8,9.15,4.72,303.6,5.0372350921648845,4.232050799287924,0.006909355267320378,36.85100213977417,0.9068152147222155,340.65073955529704,16.366931612725462,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales,Order_Bacteroidales
ASV_0004,S01,11.48279361236225,S01,PRIMA06,PRIMA06_01,59033,372,FALSE,Sample,M06_D02,D02,24_01_23,M06,Control,21.2,3,4,329,50.8,9.15,4.72,303.6,5.0372350921648845,4.232050799287924,0.006909355267320378,36.85100213977417,0.9068152147222155,340.65073955529704,16.366931612725462,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
Others,S70,11.339872803708095,S70,PRIMA06,PRIMA06_01,56539,323,FALSE,Sample,M06_D05,D05,27_01_23,M06,Control,21.4,5,4,353,99.3,93.3,4.54,268.24,3.760829480824461,3.176303081982968,0.012077409142956878,33.5988327040252,0.6122624376227866,298.4728771513992,12.36745893105669,22250,Others,Others,Others,Others,Others,Others
ASV_0008,S57,11.316036261331666,S57,PRIMA06,PRIMA06_01,48984,394,FALSE,Sample,M10_D02,D02,24_01_23,M10,Low,19.7,3,4,253,55.4,102,5.41,328.97,4.883397972475288,4.434052313685895,0.007126653219570384,39.13820418591738,0.6191567834240128,366.88475545383955,13.69068098546692,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
ASV_0004,S15,11.183123237953271,S15,PRIMA06,PRIMA06_01,62864,276,FALSE,Sample,M21_D05,D05,27_01_23,M21,High,20.2,2,3,666,12,23.4,3.83,222.65,4.524623986832743,3.79697928174545,0.009164390773537671,29.6757120171338,0.7963858239511887,257.4794051693957,17.146084737146783,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Family_Muribaculaceae
